,date,PM2.5_24h,CO_24h,SO2,AQI,NO2,PM2.5,O3_24h,SO2_24h,CO,O3,NO2_24h,O3_8h_24h,PM10,O3_8h,PM10_24h
31,201708,36.78504062937713,0.7407783691544688,2.6245918813184215,61.95485970936851,32.91698461539006,37.403605317241684,162.4934218864387,2.553340661185236,0.7380550354120735,75.04504736126805,32.73234603047652,81.90189704262285,57.463643115631555,70.83369424238194,58.03047275995498
32,201709,54.78638985869264,0.8407570740024627,3.8525121806717655,87.7975082517486,47.03507483510365,55.53636260397912,148.85361488496866,4.0043724032945045,0.8189453070291345,65.12464631195732,45.87648711731468,71.36086807912235,96.22888293258674,61.93032241350547,94.09533416462769
33,201710,57.17829318362278,0.8651826317674844,3.181060298267521,80.40248751203345,43.49497528632347,56.37312812051592,70.94716960225375,3.1914004593790706,0.8632153338973114,25.983656022458995,43.19439461569546,31.07156035114047,,24.80263668416281,66.47131515908252
34,201711,45.48046717171717,0.8543040824915824,5.42138888888889,71.42075968013468,47.25195707070707,44.97519991582491,58.65274621212121,5.381738215488214,0.848360058922559,28.26213829765914,47.80760942760942,33.33720568783068,71.84791541740155,27.505560816498317,72.41567650713483
35,201712,42.56154284783317,0.9720233246442922,7.509113989355925,68.45487783945447,47.1718875583795,43.07721502661019,59.28038856304986,7.539068100358422,0.9775435809710004,28.97292259189437,46.884661127403064,34.60575986438889,67.07642608884544,28.566824950736255,64.36066031862403
36,201801,33.7864904450064,0.8346523970419484,8.278180870769406,60.06327977059043,41.13081602650767,33.4956842708289,63.15626893349105,8.238745581693514,0.8277392895174275,37.44109801261799,41.53907141440452,43.8216281857849,64.11279796162553,37.64364453027233,63.488358842844725
37,201802,48.458787555288914,0.8488461870255347,10.112547332146518,78.35000199327645,33.08904859141175,49.30612069844407,87.58633067961485,9.893789865528996,0.8591200272654077,54.05627360188696,33.287908381265325,59.3133757345714,71.83223871167127,52.432481228657466,69.87189786199393
38,201803,88.91100025500448,1.0694415225183107,9.816720648514126,129.8562544271608,56.43654039813753,89.48322175412376,106.85327305901465,9.760840139355217,1.0695554923947277,52.40063470728793,55.81282669495328,58.284697872837775,,50.184129513933165,140.47130724192434
39,201804,64.63109726537836,0.7393076480085443,6.875015850589362,102.34674244854926,39.46147322540724,63.52491546123029,145.77445249803802,6.927730022726449,0.7324093032271428,80.87252075415262,40.62498636202203,86.58426777812267,119.19787695217649,75.80047231009377,119.7393921543309
40,201805,55.43309800431429,0.6943030675903893,4.813608104461273,98.88703061480162,37.798270238206364,55.57701423787815,170.8318092664385,4.840044004837546,0.6931152188088074,89.97566591961716,37.85151617187031,94.54611636259192,115.50353096931758,83.55941857763627,115.00606948336917
41,201806,46.56294640243008,0.7414899538866934,3.999255263992583,81.74999318364807,34.62551587737276,46.873797546723274,212.63882903613433,3.9845639364661096,0.7453851208339436,118.88279258466306,34.85843714927047,126.15389974625482,74.8498080765106,111.94587519213877,74.1563399087493
42,201807,48.276573251490234,0.8424434094263316,3.0540856860828396,72.20800465917874,25.76221057826845,48.78980818622659,177.16670931324634,3.110084478561708,0.8426864709715755,89.35668137734076,25.618712025377114,97.25727088244876,57.97593368475877,84.52791350411132,59.810510362502775
43,201808,33.60274390601852,0.8113216846085991,5.22455738533912,59.82084582746946,26.2989191950204,33.26624492333108,180.2953530525479,3.8919633510319374,0.8268601244414561,95.94217862790696,26.914217367669004,102.29515731006569,51.91350375433397,90.11337167052,53.57449321135605
44,201809,26.536679794807768,0.5404124352006595,3.994751763416189,49.14464898751417,32.47588869872217,26.703517938823044,113.11034293815996,3.4959002649997104,0.5410898744445655,54.01294759869406,32.04183413497652,58.20122133106723,46.10622238850318,51.179687011242095,46.643924894477784
45,201810,40.22062774330851,0.6400400076197763,4.222141439519365,66.76154296899759,42.56782349843222,40.86228713944537,87.69769350114629,4.189628009710409,0.6452872521016298,41.48169221381924,42.02259142812725,45.65363372533383,60.855930358350825,39.40334860757072,60.52895048463184
